filepath,label
HELP/msasl_help_ASL_-_ASL_Necessities_for_ASL_1.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_ASL_-_ASL_Necessities_for_ASL_1.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_ASL_ACTIONS.mp4.mkv,HELP
HELP/msasl_help_ASL_ACTIONS.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_ASL_ACTIONS.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_ASL_ACTIONS.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_ASL_ACTIONS.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_ASL_Basic_Classroom_Signs.mp4.mkv,HELP
HELP/msasl_help_ASL_Basic_Classroom_Signs.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_ASL_Basic_Classroom_Signs.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_ASL_Basic_Classroom_Signs.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_ASL_Basic_Classroom_Signs.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_ASL_Class_02-08-10.mp4.mkv,HELP
HELP/msasl_help_ASL_Class_02-08-10.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_ASL_Class_02-08-10.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_ASL_Class_02-08-10.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_ASL_Class_02-08-10.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_ASL_Vocabulary_help.mp4.mkv,HELP
HELP/msasl_help_ASL_Vocabulary_help.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_ASL_Vocabulary_help.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_ASL_Vocabulary_help.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_ASL_Vocabulary_help.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_ASL_conversational_signs.mp4,HELP
HELP/msasl_help_ASL_conversational_signs_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_ASL_conversational_signs_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_ASL_conversational_signs_aug_slight_rotation.mp4,HELP
HELP/msasl_help_ASL_conversational_signs_aug_temporal.mp4,HELP
HELP/msasl_help_American_Sign_Language_Learning_the_basics.mp4,HELP
HELP/msasl_help_American_Sign_Language_Learning_the_basics_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_American_Sign_Language_Learning_the_basics_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_American_Sign_Language_Learning_the_basics_aug_slight_rotation.mp4,HELP
HELP/msasl_help_American_Sign_Language_Learning_the_basics_aug_temporal.mp4,HELP
HELP/msasl_help_Aug_to_Oct_Voc_Captions.mp4.mkv,HELP
HELP/msasl_help_Aug_to_Oct_Voc_Captions.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Aug_to_Oct_Voc_Captions.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Aug_to_Oct_Voc_Captions.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Aug_to_Oct_Voc_Captions.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Basic_ASL_Vocabulary_for_Babies.mp4,HELP
HELP/msasl_help_Basic_ASL_Vocabulary_for_Babies_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Basic_ASL_Vocabulary_for_Babies_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Basic_ASL_Vocabulary_for_Babies_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Basic_ASL_Vocabulary_for_Babies_aug_temporal.mp4,HELP
HELP/msasl_help_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4.webm,HELP
HELP/msasl_help_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Directionality.mp4,HELP
HELP/msasl_help_Directionality_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Directionality_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Directionality_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Directionality_aug_temporal.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language_aug_temporal.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language.mp4.mkv,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Examples_of_Baby_Sign_Language.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_HELP(1).mp4.webm,HELP
HELP/msasl_help_HELP(1).mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_HELP(1).mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_HELP(1).mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_HELP(1).mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Help.mp4.mkv,HELP
HELP/msasl_help_Help.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Help.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Help.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Help.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Help_-_Asl.mp4,HELP
HELP/msasl_help_Help_-_Asl_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Help_-_Asl_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Help_-_Asl_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Help_-_Asl_aug_temporal.mp4,HELP
HELP/msasl_help_Help_in_Sign_Language_ASL_Dictionary_for_kids.mp4.webm,HELP
HELP/msasl_help_Help_in_Sign_Language_ASL_Dictionary_for_kids.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Help_in_Sign_Language_ASL_Dictionary_for_kids.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Help_in_Sign_Language_ASL_Dictionary_for_kids.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Help_in_Sign_Language_ASL_Dictionary_for_kids.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Lesson_6_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,HELP
HELP/msasl_help_Lesson_6_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Lesson_6_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Lesson_6_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Lesson_6_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Medical_Vocabulary_in_ASL_for_EMS_employees.mp4.mkv,HELP
HELP/msasl_help_Medical_Vocabulary_in_ASL_for_EMS_employees.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Medical_Vocabulary_in_ASL_for_EMS_employees.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Medical_Vocabulary_in_ASL_for_EMS_employees.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Medical_Vocabulary_in_ASL_for_EMS_employees.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Mr_Miseners_ASL_lesson_6_vocab.mp4.mkv,HELP
HELP/msasl_help_Mr_Miseners_ASL_lesson_6_vocab.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Mr_Miseners_ASL_lesson_6_vocab.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Mr_Miseners_ASL_lesson_6_vocab.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Mr_Miseners_ASL_lesson_6_vocab.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Outdoor_Play_Signs_2_in_ASL.mp4.mkv,HELP
HELP/msasl_help_Outdoor_Play_Signs_2_in_ASL.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Outdoor_Play_Signs_2_in_ASL.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Outdoor_Play_Signs_2_in_ASL.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Outdoor_Play_Signs_2_in_ASL.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Unit_03_Vocabulary.mp4.webm,HELP
HELP/msasl_help_Unit_03_Vocabulary.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Unit_03_Vocabulary.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Unit_03_Vocabulary.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Unit_03_Vocabulary.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Unit_14_Vocabulary_Part_2.mp4,HELP
HELP/msasl_help_Unit_14_Vocabulary_Part_2_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Unit_14_Vocabulary_Part_2_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Unit_14_Vocabulary_Part_2_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Unit_14_Vocabulary_Part_2_aug_temporal.mp4,HELP
HELP/msasl_help_Unit_3.mp4.mkv,HELP
HELP/msasl_help_Unit_3.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Unit_3.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Unit_3.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Unit_3.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_Unit_3_Vocabulary.mp4,HELP
HELP/msasl_help_Unit_3_Vocabulary_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Unit_3_Vocabulary_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Unit_3_Vocabulary_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Unit_3_Vocabulary_aug_temporal.mp4,HELP
HELP/msasl_help_Unit_4_Vocabulary_(part_2)_ASL_American_Sign_Language.mp4,HELP
HELP/msasl_help_Unit_4_Vocabulary_(part_2)_ASL_American_Sign_Language_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Unit_4_Vocabulary_(part_2)_ASL_American_Sign_Language_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Unit_4_Vocabulary_(part_2)_ASL_American_Sign_Language_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Unit_4_Vocabulary_(part_2)_ASL_American_Sign_Language_aug_temporal.mp4,HELP
HELP/msasl_help_Useful_vocab.mp4,HELP
HELP/msasl_help_Useful_vocab_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_Useful_vocab_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_Useful_vocab_aug_slight_rotation.mp4,HELP
HELP/msasl_help_Useful_vocab_aug_temporal.mp4,HELP
HELP/msasl_help_aid-HELP(1).mp4.mkv,HELP
HELP/msasl_help_aid-HELP(1).mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_aid-HELP(1).mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_aid-HELP(1).mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_aid-HELP(1).mp4_aug_temporal.mp4,HELP
HELP/msasl_help_aid-HELP.mp4.mkv,HELP
HELP/msasl_help_aid-HELP.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_aid-HELP.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_aid-HELP.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_aid-HELP.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_aide_assistant.mp4.mkv,HELP
HELP/msasl_help_aide_assistant.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_aide_assistant.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_aide_assistant.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_aide_assistant.mp4_aug_temporal.mp4,HELP
HELP/msasl_help_deaffriendly_ASL_Vocabulary_-_Hotel.mp4,HELP
HELP/msasl_help_deaffriendly_ASL_Vocabulary_-_Hotel_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_deaffriendly_ASL_Vocabulary_-_Hotel_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_deaffriendly_ASL_Vocabulary_-_Hotel_aug_slight_rotation.mp4,HELP
HELP/msasl_help_deaffriendly_ASL_Vocabulary_-_Hotel_aug_temporal.mp4,HELP
HELP/msasl_help_help_-_ASL_sign_for_help.mp4.mkv,HELP
HELP/msasl_help_help_-_ASL_sign_for_help.mp4_aug_brightness_contrast.mp4,HELP
HELP/msasl_help_help_-_ASL_sign_for_help.mp4_aug_horizontal_flip.mp4,HELP
HELP/msasl_help_help_-_ASL_sign_for_help.mp4_aug_slight_rotation.mp4,HELP
HELP/msasl_help_help_-_ASL_sign_for_help.mp4_aug_temporal.mp4,HELP
HELP/wlasl_27206.mp4,HELP
HELP/wlasl_27206_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27206_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27206_aug_slight_rotation.mp4,HELP
HELP/wlasl_27206_aug_temporal.mp4,HELP
HELP/wlasl_27207.mp4,HELP
HELP/wlasl_27207_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27207_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27207_aug_slight_rotation.mp4,HELP
HELP/wlasl_27207_aug_temporal.mp4,HELP
HELP/wlasl_27208.mp4,HELP
HELP/wlasl_27208_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27208_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27208_aug_slight_rotation.mp4,HELP
HELP/wlasl_27208_aug_temporal.mp4,HELP
HELP/wlasl_27209.mp4,HELP
HELP/wlasl_27209_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27209_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27209_aug_slight_rotation.mp4,HELP
HELP/wlasl_27209_aug_temporal.mp4,HELP
HELP/wlasl_27213.mp4,HELP
HELP/wlasl_27213_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27213_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27213_aug_slight_rotation.mp4,HELP
HELP/wlasl_27213_aug_temporal.mp4,HELP
HELP/wlasl_27214.mp4,HELP
HELP/wlasl_27214_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27214_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27214_aug_slight_rotation.mp4,HELP
HELP/wlasl_27214_aug_temporal.mp4,HELP
HELP/wlasl_27215.mp4,HELP
HELP/wlasl_27215_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27215_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27215_aug_slight_rotation.mp4,HELP
HELP/wlasl_27215_aug_temporal.mp4,HELP
HELP/wlasl_27216.mp4,HELP
HELP/wlasl_27216_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27216_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27216_aug_slight_rotation.mp4,HELP
HELP/wlasl_27216_aug_temporal.mp4,HELP
HELP/wlasl_27217.mp4,HELP
HELP/wlasl_27217_aug_brightness_contrast.mp4,HELP
HELP/wlasl_27217_aug_horizontal_flip.mp4,HELP
HELP/wlasl_27217_aug_slight_rotation.mp4,HELP
HELP/wlasl_27217_aug_temporal.mp4,HELP
HELP/wlasl_69364.mp4,HELP
HELP/wlasl_69364_aug_brightness_contrast.mp4,HELP
HELP/wlasl_69364_aug_horizontal_flip.mp4,HELP
HELP/wlasl_69364_aug_slight_rotation.mp4,HELP
HELP/wlasl_69364_aug_temporal.mp4,HELP
HOME/ASLLVD_HOME__ASL_2007_05_24_scene18-303-342_camera1.mov,HOME
HOME/ASLLVD_HOME__ASL_2007_05_24_scene18-303-342_camera1_aug_brightness_contrast.mp4,HOME
HOME/ASLLVD_HOME__ASL_2007_05_24_scene18-303-342_camera1_aug_horizontal_flip.mp4,HOME
HOME/ASLLVD_HOME__ASL_2007_05_24_scene18-303-342_camera1_aug_slight_rotation.mp4,HOME
HOME/ASLLVD_HOME__ASL_2007_05_24_scene18-303-342_camera1_aug_temporal.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_02_01_scene23-2780-2820_camera1.mov,HOME
HOME/ASLLVD_HOME__ASL_2008_02_01_scene23-2780-2820_camera1_aug_brightness_contrast.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_02_01_scene23-2780-2820_camera1_aug_horizontal_flip.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_02_01_scene23-2780-2820_camera1_aug_slight_rotation.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_02_01_scene23-2780-2820_camera1_aug_temporal.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_05_29_scene51-2562-2585_camera1.mov,HOME
HOME/ASLLVD_HOME__ASL_2008_05_29_scene51-2562-2585_camera1_aug_brightness_contrast.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_05_29_scene51-2562-2585_camera1_aug_horizontal_flip.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_05_29_scene51-2562-2585_camera1_aug_slight_rotation.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_05_29_scene51-2562-2585_camera1_aug_temporal.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_08_13_scene19-4800-4822_camera1.mov,HOME
HOME/ASLLVD_HOME__ASL_2008_08_13_scene19-4800-4822_camera1_aug_brightness_contrast.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_08_13_scene19-4800-4822_camera1_aug_horizontal_flip.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_08_13_scene19-4800-4822_camera1_aug_slight_rotation.mp4,HOME
HOME/ASLLVD_HOME__ASL_2008_08_13_scene19-4800-4822_camera1_aug_temporal.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_06_14_scene35-2469-2489_camera1.mov,HOME
HOME/ASLLVD_HOME__ASL_2011_06_14_scene35-2469-2489_camera1_aug_brightness_contrast.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_06_14_scene35-2469-2489_camera1_aug_horizontal_flip.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_06_14_scene35-2469-2489_camera1_aug_slight_rotation.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_06_14_scene35-2469-2489_camera1_aug_temporal.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_07_19_scene23-237-263_camera1.mov,HOME
HOME/ASLLVD_HOME__ASL_2011_07_19_scene23-237-263_camera1_aug_brightness_contrast.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_07_19_scene23-237-263_camera1_aug_horizontal_flip.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_07_19_scene23-237-263_camera1_aug_slight_rotation.mp4,HOME
HOME/ASLLVD_HOME__ASL_2011_07_19_scene23-237-263_camera1_aug_temporal.mp4,HOME
HOME/desktop.ini,HOME
HOME/desktop_aug_brightness_contrast.mp4,HOME
HOME/desktop_aug_horizontal_flip.mp4,HOME
HOME/desktop_aug_slight_rotation.mp4,HOME
HOME/desktop_aug_temporal.mp4,HOME
HOME/msasl_home_ASL1_Class_9_New_SIGNS.mp4.mkv,HOME
HOME/msasl_home_ASL1_Class_9_New_SIGNS.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_ASL1_Class_9_New_SIGNS.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_ASL1_Class_9_New_SIGNS.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_ASL1_Class_9_New_SIGNS.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_ASL_1_Unit_3_Vocabulary.mp4.mkv,HOME
HOME/msasl_home_ASL_1_Unit_3_Vocabulary.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_ASL_1_Unit_3_Vocabulary.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_ASL_1_Unit_3_Vocabulary.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_ASL_1_Unit_3_Vocabulary.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_ASL_Home_.mp4.mkv,HOME
HOME/msasl_home_ASL_Home_.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_ASL_Home_.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_ASL_Home_.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_ASL_Home_.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_ASL_I_-_Unit_6_Vocabulary_Review.mp4.mkv,HOME
HOME/msasl_home_ASL_I_-_Unit_6_Vocabulary_Review.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_ASL_I_-_Unit_6_Vocabulary_Review.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_ASL_I_-_Unit_6_Vocabulary_Review.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_ASL_I_-_Unit_6_Vocabulary_Review.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_ASL_Level_1_Unit_6_Vocabulary.mp4.mkv,HOME
HOME/msasl_home_ASL_Level_1_Unit_6_Vocabulary.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_ASL_Level_1_Unit_6_Vocabulary.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_ASL_Level_1_Unit_6_Vocabulary.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_ASL_Level_1_Unit_6_Vocabulary.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_Amazing_Grace.mp4,HOME
HOME/msasl_home_Amazing_Grace_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Amazing_Grace_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Amazing_Grace_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Amazing_Grace_aug_temporal.mp4,HOME
HOME/msasl_home_BASIC_preschool_signs.mp4.mkv,HOME
HOME/msasl_home_BASIC_preschool_signs.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_BASIC_preschool_signs.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_BASIC_preschool_signs.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_BASIC_preschool_signs.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_Basic_ASL_Vocabulary_for_Babies.mp4,HOME
HOME/msasl_home_Basic_ASL_Vocabulary_for_Babies_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Basic_ASL_Vocabulary_for_Babies_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Basic_ASL_Vocabulary_for_Babies_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Basic_ASL_Vocabulary_for_Babies_aug_temporal.mp4,HOME
HOME/msasl_home_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing.mp4,HOME
HOME/msasl_home_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Basic_Sign_Language_for_Caregivers_of_the_DeafHard_of_Hearing_aug_temporal.mp4,HOME
HOME/msasl_home_HOME(2).mp4,HOME
HOME/msasl_home_HOME(2)_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_HOME(2)_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_HOME(2)_aug_slight_rotation.mp4,HOME
HOME/msasl_home_HOME(2)_aug_temporal.mp4,HOME
HOME/msasl_home_HOME(3).mp4.mkv,HOME
HOME/msasl_home_HOME(3).mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_HOME(3).mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_HOME(3).mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_HOME(3).mp4_aug_temporal.mp4,HOME
HOME/msasl_home_Home.mp4.mkv,HOME
HOME/msasl_home_Home.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Home.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Home.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Home.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_Learn_American_Sign_Language_Basic_Vocabulary.mp4,HOME
HOME/msasl_home_Learn_American_Sign_Language_Basic_Vocabulary_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Learn_American_Sign_Language_Basic_Vocabulary_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Learn_American_Sign_Language_Basic_Vocabulary_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Learn_American_Sign_Language_Basic_Vocabulary_aug_temporal.mp4,HOME
HOME/msasl_home_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4.mkv,HOME
HOME/msasl_home_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Lesson_3_Vocabulary_-_A_Basic_Course_(ABC)_in_ASL.mp4_aug_temporal.mp4,HOME
HOME/msasl_home_Robber_and_the_Geek_Vocab_video_for_ASL_class.mp4,HOME
HOME/msasl_home_Robber_and_the_Geek_Vocab_video_for_ASL_class_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_Robber_and_the_Geek_Vocab_video_for_ASL_class_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_Robber_and_the_Geek_Vocab_video_for_ASL_class_aug_slight_rotation.mp4,HOME
HOME/msasl_home_Robber_and_the_Geek_Vocab_video_for_ASL_class_aug_temporal.mp4,HOME
HOME/msasl_home_SWIC_Community_Ed_-_Class_One.mp4,HOME
HOME/msasl_home_SWIC_Community_Ed_-_Class_One_aug_brightness_contrast.mp4,HOME
HOME/msasl_home_SWIC_Community_Ed_-_Class_One_aug_horizontal_flip.mp4,HOME
HOME/msasl_home_SWIC_Community_Ed_-_Class_One_aug_slight_rotation.mp4,HOME
HOME/msasl_home_SWIC_Community_Ed_-_Class_One_aug_temporal.mp4,HOME
HOME/msasl_home_The_First_100_Signs_You_Need_to_Know.mp4.webm,HOME
HOME/msasl_home_The_First_100_Signs_You_Need_to_Know.mp4_aug_brightness_contrast.mp4,HOME
